"GUTHRIE CSD","GUTHRIE SCHOOL","135001001","135001","135","17","KING","B","KG - 12","N"
"HALE CENTER ISD","AKIN EL","095903102","095903","095","17","HALE","E","PK - 04","N"
"HALE CENTER ISD","CARR MIDDLE SCHOOL","095903103","095903","095","17","HALE","M","05 - 08","N"
"HALE CENTER ISD","HALE CENTER H S","095903001","095903","095","17","HALE","S","09 - 12","N"
"HALE CENTER ISD","HALE CO J J A E P","095903002","095903","095","17","HALE","S","08 - 11","N"
"HALLETTSVILLE ISD","DAULE SP ED CO-OP","143901102","143901","143","03","LAVACA","B","01 - 12","N"
"HALLETTSVILLE ISD","G O A L S PROGRAM","143901002","143901","143","03","LAVACA","M","07 - 08","N"
"HALLETTSVILLE ISD","HALLETTSVILLE EL","143901101","143901","143","03","LAVACA","E","EE - 04","N"
"HALLETTSVILLE ISD","HALLETTSVILLE H S","143901001","143901","143","03","LAVACA","S","09 - 12","N"
"HALLETTSVILLE ISD","HALLETTSVILLE J H","143901041","143901","143","03","LAVACA","M","05 - 08","N"
"HALLSBURG ISD","HALLSBURG EL","161924101","161924","161","12","MCLENNAN","E","KG - 06","N"
"HALLSVILLE ISD","HALLSVILLE EL","102904105","102904","102","07","HARRISON","E","01 - 02","N"
"HALLSVILLE ISD","HALLSVILLE H S","102904002","102904","102","07","HARRISON","S","09 - 12","N"
"HALLSVILLE ISD","HALLSVILLE INTERMEDIATE SCHOOL","102904107","102904","102","07","HARRISON","E","03 - 04","N"
"HALLSVILLE ISD","HALLSVILLE J H","102904041","102904","102","07","HARRISON","M","07 - 08","N"
"HALLSVILLE ISD","HALLSVILLE MIDDLE","102904104","102904","102","07","HARRISON","M","05 - 06","N"
"HALLSVILLE ISD","HALLSVILLE PRI","102904102","102904","102","07","HARRISON","E","EE - KG","N"
"HALLSVILLE ISD","KILGORE DAEP","102904003","102904","102","07","HARRISON","S","09 - 10","N"
"HAMILTON ISD","ANN WHITNEY ELEMENTARY","097902102","097902","097","12","HAMILTON","E","EE - 05","N"
"HAMILTON ISD","HAMILTON H S","097902001","097902","097","12","HAMILTON","S","09 - 12","N"
"HAMILTON ISD","HAMILTON JUNIOR HIGH","097902041","097902","097","12","HAMILTON","M","06 - 08","N"
"HAMLIN ISD","HAMLIN EL","127903102","127903","127","14","JONES","E","EE - 05","N"
"HAMLIN ISD","HAMLIN H S","127903001","127903","127","14","JONES","S","09 - 12","N"
"HAMLIN ISD","HAMLIN MIDDLE","127903041","127903","127","14","JONES","M","06 - 08","N"
"HAMSHIRE-FANNETT ISD","HAMSHIRE-FANNETT EL","123914101","123914","123","05","JEFFERSON","E","EE - 03","N"
"HAMSHIRE-FANNETT ISD","HAMSHIRE-FANNETT H S","123914001","123914","123","05","JEFFERSON","S","09 - 12","N"
"HAMSHIRE-FANNETT ISD","HAMSHIRE-FANNETT INT","123914102","123914","123","05","JEFFERSON","E","04 - 06","N"
"HAMSHIRE-FANNETT ISD","HAMSHIRE-FANNETT MIDDLE","123914041","123914","123","05","JEFFERSON","M","07 - 08","N"
"HAMSHIRE-FANNETT ISD","JEFFERSON CO J J A E P","123914002","123914","123","05","JEFFERSON","S","09 - 12","N"
"HAPPY ISD","HAPPY EL","219901101","219901","219","16","SWISHER","E","KG - 06","N"
"HAPPY ISD","HAPPY H S","219901001","219901","219","16","SWISHER","S","07 - 12","N"
"HARDIN ISD","GULF COAST H S","146904002","146904","146","04","LIBERTY","S","11 - 12","N"
"HARDIN ISD","HARDIN EL","146904102","146904","146","04","LIBERTY","E","PK - 07","N"
"HARDIN ISD","HARDIN H S","146904001","146904","146","04","LIBERTY","S","09 - 12","N"
"HARDIN ISD","HARDIN J H","146904041","146904","146","04","LIBERTY","M","06 - 08","N"
"HARDIN ISD","HARDIN/CHAMBERS CTR","146904003","146904","146","04","LIBERTY","S","09 - 09","N"
"HARDIN-JEFFERSON ISD","CHINA EL","100905102","100905","100","05","HARDIN","E","EE - 03","N"
"HARDIN-JEFFERSON ISD","GULF COAST H S","100905002","100905","100","05","HARDIN","S","12 - 12","N"
"HARDIN-JEFFERSON ISD","HARDIN CO J J A E P","100905004","100905","100","05","HARDIN","S","09 - 12","N"
"HARDIN-JEFFERSON ISD","HARDIN-JEFFERSON H S","100905001","100905","100","05","HARDIN","S","09 - 12","N"
"HARDIN-JEFFERSON ISD","HENDERSON MIDDLE","100905041","100905","100","05","HARDIN","M","06 - 08","N"
"HARDIN-JEFFERSON ISD","SOUR LAKE EL","100905105","100905","100","05","HARDIN","E","PK - 05","N"
"HARLANDALE ISD","A LEAL JR MIDDLE","015904042","015904","015","20","BEXAR","M","06 - 08","N"
"HARLANDALE ISD","BELLAIRE EL","015904102","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","BEXAR CO J J A E P","015904007","015904","015","20","BEXAR","B","06 - 11","N"
"HARLANDALE ISD","CARROLL BELL EL","015904101","015904","015","20","BEXAR","E","EE - 05","N"
"HARLANDALE ISD","CHARLES N BOGGESS H S","015904010","015904","015","20","BEXAR","S","09 - 12","N"
"HARLANDALE ISD","CHARLES N BOGGESS MIDDLE","015904047","015904","015","20","BEXAR","M","06 - 07","N"
"HARLANDALE ISD","COLLIER EL","015904103","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","COLUMBIA HEIGHTS ELEMENTARY","015904104","015904","015","20","BEXAR","E","EE - 05","N"
"HARLANDALE ISD","E H GILBERT EL","015904116","015904","015","20","BEXAR","E","EE - 05","N"
"HARLANDALE ISD","FLANDERS/K RAY FENLEY CENTER","015904105","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","FRANK M TEJEDA ACADEMY","015904004","015904","015","20","BEXAR","S","09 - 12","N"
"HARLANDALE ISD","GILLETTE EL","015904107","015904","015","20","BEXAR","E","EE - 05","N"
"HARLANDALE ISD","H W SCHULZE EL","015904108","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","HAC DAEP HS","015904003","015904","015","20","BEXAR","S","09 - 12","N"
"HARLANDALE ISD","HAC DAEP MS","015904045","015904","015","20","BEXAR","M","06 - 08","N"
"HARLANDALE ISD","HARLANDALE ALTERNATIVE CENTER BOO","015904008","015904","015","20","BEXAR","S","09 - 12","N"
"HARLANDALE ISD","HARLANDALE ALTERNATIVE CENTER BOO","015904046","015904","015","20","BEXAR","M","07 - 08","N"
"HARLANDALE ISD","HARLANDALE H S","015904001","015904","015","20","BEXAR","S","09 - 12","N"
"HARLANDALE ISD","HARLANDALE MIDDLE","015904041","015904","015","20","BEXAR","M","06 - 08","N"
"HARLANDALE ISD","JEWEL C WIETZEL CENTER","015904115","015904","015","20","BEXAR","E","EE - 05","N"
"HARLANDALE ISD","KINGSBOROUGH MIDDLE","015904044","015904","015","20","BEXAR","M","06 - 08","N"
"HARLANDALE ISD","MCCOLLUM H S","015904002","015904","015","20","BEXAR","S","09 - 12","N"
"HARLANDALE ISD","MORRILL EL","015904109","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","RAYBURN EL","015904110","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","SCHEH EL","015904111","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","SCHULZE DAEP","015904117","015904","015","20","BEXAR","E","01 - 04","N"
"HARLANDALE ISD","TERRELL WELLS MIDDLE","015904043","015904","015","20","BEXAR","M","06 - 08","N"
"HARLANDALE ISD","V M ADAMS EL","015904106","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","VESTAL EL","015904113","015904","015","20","BEXAR","E","PK - 05","N"
"HARLANDALE ISD","WRIGHT EL","015904114","015904","015","20","BEXAR","E","PK - 05","N"
"HARLETON ISD","HARLETON EL","102905101","102905","102","07","HARRISON","E","PK - 05","N"
"HARLETON ISD","HARLETON H S","102905001","102905","102","07","HARRISON","S","09 - 12","N"
"HARLETON ISD","HARLETON J H","102905041","102905","102","07","HARRISON","M","06 - 08","N"
"HARLINGEN CONS ISD","AUSTIN EL","031903102","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","BEN MILAM EL","031903110","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","BONHAM EL","031903103","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","BOWIE EL","031903104","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","CAMERON CO J J A E P","031903004","031903","031","01","CAMERON","S","09 - 11","N"
"HARLINGEN CONS ISD","COAKLEY MIDDLE","031903041","031903","031","01","CAMERON","M","06 - 08","N"
"HARLINGEN CONS ISD","CROCKETT EL","031903105","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","DISHMAN EL","031903106","031903","031","01","CAMERON","E","EE - 05","N"
"HARLINGEN CONS ISD","GUTIERREZ MIDDLE","031903044","031903","031","01","CAMERON","M","06 - 08","N"
"HARLINGEN CONS ISD","HARLINGEN H S","031903001","031903","031","01","CAMERON","S","09 - 12","N"
"HARLINGEN CONS ISD","HARLINGEN H S - SOUTH","031903002","031903","031","01","CAMERON","S","09 - 12","N"
"HARLINGEN CONS ISD","HOUSTON EL","031903107","031903","031","01","CAMERON","E","EE - 05","N"
"HARLINGEN CONS ISD","JEFFERSON EL","031903108","031903","031","01","CAMERON","E","EE - 05","N"
"HARLINGEN CONS ISD","KEYS ACAD","031903003","031903","031","01","CAMERON","S","07 - 12","N"
"HARLINGEN CONS ISD","LAMAR EL","031903109","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","LONG EL","031903120","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","MEMORIAL MIDDLE","031903042","031903","031","01","CAMERON","M","06 - 08","N"
"HARLINGEN CONS ISD","SECONDARY ALTER CTR","031903118","031903","031","01","CAMERON","B","06 - 11","N"
"HARLINGEN CONS ISD","STUART PLACE EL","031903111","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","TRAVIS EL","031903112","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","TREASURE HILLS EL","031903117","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","VERNON MIDDLE","031903043","031903","031","01","CAMERON","M","06 - 08","N"
"HARLINGEN CONS ISD","WILSON EL","031903116","031903","031","01","CAMERON","E","PK - 05","N"
"HARLINGEN CONS ISD","ZAVALA EL","031903114","031903","031","01","CAMERON","E","PK - 05","N"
"HARMONY ISD","HARMONY ELEMENTARY","230905101","230905","230","07","UPSHUR","E","EE - 03","N"
"HARMONY ISD","HARMONY H S","230905001","230905","230","07","UPSHUR","S","09 - 12","N"
"HARMONY ISD","HARMONY INTERMEDIATE SCHOOL","230905102","230905","230","07","UPSHUR","E","04 - 05","N"
"HARMONY ISD","HARMONY JUNIOR HIGH","230905041","230905","230","07","UPSHUR","M","06 - 08","N"
"HARMONY SCIENCE ACADEMY","HARMONY SCIENCE ACADEMY","101846001","101846","101","04","HARRIS","B","06 - 10","Y"
"HARMONY SCIENCE ACADEMY - AUSTIN","HARMONY SCIENCE ACADEMY - AUSTIN","227816001","227816","227","13","TRAVIS","M","06 - 08","Y"
"HARPER ISD","HARPER EL","086902101","086902","086","13","GILLESPIE","E","PK - 05","N"
"HARPER ISD","HARPER H S","086902001","086902","086","13","GILLESPIE","S","09 - 12","N"
"HARPER ISD","HARPER MIDDLE","086902041","086902","086","13","GILLESPIE","M","06 - 08","N"
"HARRIS COUNTY JUVENILE JUSTICE CHA","BURNETT-BAYLAND HOME","101811002","101811","101","04","HARRIS","B","05 - 10","Y"
"HARRIS COUNTY JUVENILE JUSTICE CHA","BURNETT-BAYLAND RECEPTION CENTER","101811003","101811","101","04","HARRIS","B","06 - 11","Y"
"HARRIS COUNTY JUVENILE JUSTICE CHA","HARRIS COUNTY JUVENILE DETENTION","101811001","101811","101","04","HARRIS","B","04 - 11","Y"
"HARRIS COUNTY JUVENILE JUSTICE CHA","HARRIS COUNTY YOUTH VILLAGE","101811004","101811","101","04","HARRIS","S","07 - 12","Y"
"HARRIS COUNTY JUVENILE JUSTICE CHA","KATY-HOCKLEY BOOT CAMP","101811006","101811","101","04","HARRIS","B","06 - 12","Y"
"HARRIS COUNTY JUVENILE JUSTICE CHA","WESTSIDE COMMAND DETENTION CENTER","101811005","101811","101","04","HARRIS","S","07 - 11","Y"
"HARROLD ISD","HARROLD SCHOOL","244901001","244901","244","09","WILBARGER","B","KG - 12","N"
"HART ISD","HART EL","035902101","035902","035","16","CASTRO","E","PK - 06","N"
"HART ISD","HART JR-SR H S","035902001","035902","035","16","CASTRO","S","07 - 12","N"
"HARTLEY ISD","HARTLEY SCHOOL","103902001","103902","103","16","HARTLEY","B","KG - 12","N"
"HARTS BLUFF ISD","HARTS BLUFF EL","225907101","225907","225","08","TITUS","E","KG - 08","N"
"HASKELL CISD","HASKELL EL","104901101","104901","104","14","HASKELL","E","EE - 06","N"
"HASKELL CISD","HASKELL H S","104901001","104901","104","14","HASKELL","S","07 - 12","N"
"HAWKINS ISD","HAWKINS EL","250902101","250902","250","07","WOOD","E","PK - 05","N"
"HAWKINS ISD","HAWKINS H S","250902001","250902","250","07","WOOD","S","09 - 12","N"
"HAWKINS ISD","HAWKINS MIDDLE","250902041","250902","250","07","WOOD","M","06 - 09","N"
"HAWLEY ISD","HAWLEY EL","127904101","127904","127","14","JONES","E","EE - 05","N"
"HAWLEY ISD","HAWLEY H S","127904001","127904","127","14","JONES","S","09 - 12","N"
"HAWLEY ISD","HAWLEY MIDDLE","127904041","127904","127","14","JONES","M","06 - 08","N"
"HAYS CONS ISD","ACADEMY AT HAYS","105906004","105906","105","13","HAYS","B","06 - 12","N"
"HAYS CONS ISD","ALTER IMPACT CTR","105906002","105906","105","13","HAYS","B","06 - 12","N"
"HAYS CONS ISD","BUDA EL","105906106","105906","105","13","HAYS","E","03 - 05","N"
"HAYS CONS ISD","BUDA PRI","105906102","105906","105","13","HAYS","E","EE - 02","N"
"HAYS CONS ISD","DAHLSTROM MIDDLE SCHOOL","105906043","105906","105","13","HAYS","M","06 - 07","N"
"HAYS CONS ISD","ELM GROVE EL","105906107","105906","105","13","HAYS","E","KG - 05","N"
"HAYS CONS ISD","GREEN EL","105906103","105906","105","13","HAYS","E","PK - 05","N"
"HAYS CONS ISD","HAYS CO JUVENILE JUSTICE ALT ED P","105906003","105906","105","13","HAYS","S","08 - 12","N"
"HAYS CONS ISD","HEMPHILL EL","105906109","105906","105","13","HAYS","E","EE - 05","N"
"HAYS CONS ISD","JACK C HAYS H S","105906001","105906","105","13","HAYS","S","09 - 12","N"
"HAYS CONS ISD","KYLE EL","105906101","105906","105","13","HAYS","E","EE - 05","N"
"HAYS CONS ISD","R C BARTON J H","105906041","105906","105","13","HAYS","M","08 - 08","N"
"HAYS CONS ISD","SUSIE FUENTES EL","105906108","105906","105","13","HAYS","E","PK - 05","N"
"HAYS CONS ISD","WALLACE MIDDLE SCHOOL","105906044","105906","105","13","HAYS","M","06 - 07","N"
"HEARNE ISD","BLACKSHEAR EL","198905103","198905","198","06","ROBERTSON","E","03 - 06","N"
"HEARNE ISD","EAST SIDE EL","198905102","198905","198","06","ROBERTSON","E","PK - 02","N"
"HEARNE ISD","HEARNE H S","198905002","198905","198","06","ROBERTSON","S","09 - 12","N"
"HEARNE ISD","HEARNE J H","198905042","198905","198","06","ROBERTSON","M","07 - 08","N"
"HEDLEY ISD","HEDLEY SCHOOL","065902001","065902","065","16","DONLEY","B","KG - 12","N"
"HEIGHTS CHARTER SCHOOL","HEIGHTS CHARTER SCHOOL","101821001","101821","101","04","HARRIS","S","08 - 12","Y"
"HEMPHILL ISD","HEMPHILL EL","202903101","202903","202","07","SABINE","E","EE - 04","N"
"HEMPHILL ISD","HEMPHILL H S","202903001","202903","202","07","SABINE","S","09 - 12","N"
"HEMPHILL ISD","HEMPHILL MIDDLE","202903041","202903","202","07","SABINE","M","05 - 08","N"
"HEMPSTEAD ISD","HEMPSTEAD EL","237902101","237902","237","04","WALLER","E","EE - 05","N"
"HEMPSTEAD ISD","HEMPSTEAD H S","237902001","237902","237","04","WALLER","S","09 - 12","N"
"HEMPSTEAD ISD","HEMPSTEAD MIDDLE","237902041","237902","237","04","WALLER","M","06 - 08","N"
"HENDERSON ISD","CENTRAL EL","201902103","201902","201","07","RUSK","E","01 - 01","N"
"HENDERSON ISD","CHAMBERLAIN EL","201902105","201902","201","07","RUSK","E","03 - 03","N"
"HENDERSON ISD","HENDERSON H S","201902001","201902","201","07","RUSK","S","09 - 12","N"
"HENDERSON ISD","HENDERSON KIND","201902107","201902","201","07","RUSK","E","EE - KG","N"
"HENDERSON ISD","HENDERSON MIDDLE","201902041","201902","201","07","RUSK","M","06 - 08","N"
"HENDERSON ISD","MONTGOMERY EL","201902104","201902","201","07","RUSK","E","02 - 02","N"
"HENDERSON ISD","NORTHSIDE EL","201902108","201902","201","07","RUSK","E","04 - 05","N"
"HENRIETTA ISD","HENRIETTA EL","039902101","039902","039","09","CLAY","E","EE - 05","N"
"HENRIETTA ISD","HENRIETTA H S","039902001","039902","039","09","CLAY","S","09 - 12","N"
"HENRIETTA ISD","HENRIETTA J H","039902041","039902","039","09","CLAY","M","06 - 08","N"
"HEREFORD ISD","AIKMAN EL","059901101","059901","059","16","DEAF SMITH","E","KG - 03","N"
"HEREFORD ISD","BLUEBONNET EL","059901102","059901","059","16","DEAF SMITH","E","PK - 05","N"
"HEREFORD ISD","HEREFORD H S","059901001","059901","059","16","DEAF SMITH","S","09 - 12","N"
"HEREFORD ISD","HEREFORD J H","059901042","059901","059","16","DEAF SMITH","M","06 - 08","N"
"HEREFORD ISD","NORTHWEST EL","059901104","059901","059","16","DEAF SMITH","E","KG - 06","N"
"HEREFORD ISD","SPECIAL PROGRAMS CTR","059901040","059901","059","16","DEAF SMITH","E","EE - PK","N"
"HEREFORD ISD","TIERRA BLANCA EL","059901106","059901","059","16","DEAF SMITH","E","KG - 03","N"
"HEREFORD ISD","WEST CENTRAL EL","059901103","059901","059","16","DEAF SMITH","E","04 - 05","N"
"HERMLEIGH ISD","HERMLEIGH SCHOOL","208901001","208901","208","14","SCURRY","B","KG - 12","N"
"HICO ISD","HICO EL","097903101","097903","097","12","HAMILTON","E","PK - 05","N"
"HICO ISD","HICO H S","097903001","097903","097","12","HAMILTON","S","09 - 12","N"
"HICO ISD","HICO J H","097903041","097903","097","12","HAMILTON","M","06 - 08","N"
"HIDALGO ISD","DIAZ J H","108905041","108905","108","01","HIDALGO","M","06 - 08","N"
"HIDALGO ISD","DR ALEJO SALINAS JR ELEMENTARY","108905103","108905","108","01","HIDALGO","E","PK - 05","N"
"HIDALGO ISD","HIDALGO ACADEMY","108905002","108905","108","01","HIDALGO","S","09 - 12","N"
"HIDALGO ISD","HIDALGO EL","108905101","108905","108","01","HIDALGO","E","PK - 05","N"
"HIDALGO ISD","HIDALGO H S","108905001","108905","108","01","HIDALGO","S","09 - 12","N"
"HIDALGO ISD","KELLY EL","108905102","108905","108","01","HIDALGO","E","PK - 05","N"
"HIGGINS ISD","HIGGINS SCHOOL","148903001","148903","148","16","LIPSCOMB","B","PK - 12","N"
"HIGGS CARTER KING GIFTED & TALEN","HIGGS CARTER KING GIFTED & TALEN","015803101","015803","015","20","BEXAR","B","PK - 10","Y"
"HIGH ISLAND ISD","HIGH ISLAND EL","084903101","084903","084","05","GALVESTON","E","KG - 05","N"
"HIGH ISLAND ISD","HIGH ISLAND H S","084903001","084903","084","05","GALVESTON","S","09 - 12","N"
"HIGH ISLAND ISD","HIGH ISLAND MIDDLE","084903041","084903","084","05","GALVESTON","M","06 - 08","N"
"HIGHLAND ISD","HIGHLAND SCHOOL","177905001","177905","177","14","NOLAN","B","EE - 12","N"
"HIGHLAND PARK ISD","ARMSTRONG ELEMENTARY","057911101","057911","057","10","DALLAS","E","EE - 04","N"
"HIGHLAND PARK ISD","BRADFIELD ELEMENTARY","057911102","057911","057","10","DALLAS","E","EE - 04","N"
"HIGHLAND PARK ISD","HIGHLAND PARK EL","188903101","188903","188","16","POTTER","E","PK - 05","N"
"HIGHLAND PARK ISD","HIGHLAND PARK H S","188903001","188903","188","16","POTTER","S","09 - 12","N"
"HIGHLAND PARK ISD","HIGHLAND PARK HIGH SCHOOL","057911001","057911","057","10","DALLAS","S","09 - 12","N"
"HIGHLAND PARK ISD","HIGHLAND PARK MIDDLE SCHOOL","057911041","057911","057","10","DALLAS","M","07 - 08","N"
"HIGHLAND PARK ISD","HIGHLAND PARK MIDDLE SCHOOL","188903041","188903","188","16","POTTER","M","06 - 08","N"
"HIGHLAND PARK ISD","HYER ELEMENTARY","057911103","057911","057","10","DALLAS","E","EE - 04","N"
"HIGHLAND PARK ISD","MCCULLOCH INTERMEDIATE SCHOOL","057911105","057911","057","10","DALLAS","M","05 - 06","N"
"HIGHLAND PARK ISD","UNIVERSITY PARK ELEMENTARY","057911104","057911","057","10","DALLAS","E","EE - 04","N"
"HILLSBORO ISD","FRANKLIN EL","109904101","109904","109","12","HILL","E","PK - KG","N"
"HILLSBORO ISD","HILL CO J J A E P","109904010","109904","109","12","HILL","S","07 - 11","N"
"HILLSBORO ISD","HILLSBORO EL","109904104","109904","109","12","HILL","E","01 - 03","N"
"HILLSBORO ISD","HILLSBORO H S","109904001","109904","109","12","HILL","S","09 - 12","N"
"HILLSBORO ISD","HILLSBORO INTERMEDIATE","109904109","109904","109","12","HILL","E","04 - 06","N"
"HILLSBORO ISD","HILLSBORO J H","109904041","109904","109","12","HILL","M","07 - 08","N"
"HITCHCOCK ISD","CROSBY MIDDLE","084908042","084908","084","04","GALVESTON","M","06 - 08","N"
"HITCHCOCK ISD","GALVESTON CO J J A E P","084908003","084908","084","04","GALVESTON","S","07 - 10","N"
"HITCHCOCK ISD","HITCHCOCK H S","084908001","084908","084","04","GALVESTON","S","09 - 12","N"
"HITCHCOCK ISD","STEWART EL","084908103","084908","084","04","GALVESTON","E","PK - 05","N"
"HOLLAND ISD","BOWMAN MIDDLE","014905041","014905","014","12","BELL","M","06 - 08","N"
"HOLLAND ISD","HOLLAND EL","014905101","014905","014","12","BELL","E","EE - 05","N"
"HOLLAND ISD","HOLLAND H S","014905001","014905","014","12","BELL","S","09 - 12","N"
"HOLLIDAY ISD","HOLLIDAY EL","005902101","005902","005","09","ARCHER","E","KG - 05","N"
"HOLLIDAY ISD","HOLLIDAY H S","005902001","005902","005","09","ARCHER","S","09 - 12","N"
"HOLLIDAY ISD","HOLLIDAY MIDDLE","005902041","005902","005","09","ARCHER","M","06 - 08","N"
"HONDO ISD","DETENTION CTR","163904104","163904","163","20","MEDINA","B","06 - 11","N"
"HONDO ISD","HONDO H S","163904001","163904","163","20","MEDINA","S","09 - 12","N"
"HONDO ISD","MCDOWELL J H","163904041","163904","163","20","MEDINA","M","06 - 08","N"
"HONDO ISD","MEYER EL","163904102","163904","163","20","MEDINA","E","EE - 02","N"
"HONDO ISD","NEWELL E WOOLLS INTERMEDIATE","163904105","163904","163","20","MEDINA","E","03 - 05","N"
"HONEY GROVE ISD","HONEY GROVE EL","074907101","074907","074","10","FANNIN","E","PK - 05","N"
"HONEY GROVE ISD","HONEY GROVE H S","074907001","074907","074","10","FANNIN","S","09 - 12","N"
"HONEY GROVE ISD","HONEY GROVE MIDDLE","074907041","074907","074","10","FANNIN","M","06 - 08","N"
"HONORS ACADEMY","DESTINY HIGH SCHOOL","057825012","057825","057","10","DALLAS","B","PK - 12","Y"
"HONORS ACADEMY","EAST FORT WORTH MONTESSORI","057825104","057825","057","10","DALLAS","E","PK - 02","Y"
"HONORS ACADEMY","EXCEL ACADEMY","057825008","057825","057","10","DALLAS","B","KG - 12","Y"
"HONORS ACADEMY","HONORS ACADEMY","057825005","057825","057","10","DALLAS","S","07 - 12","Y"
"HONORS ACADEMY","LANDMARK SCHOOL","057825004","057825","057","10","DALLAS","S","07 - 12","Y"
"HONORS ACADEMY","LEGACY HIGH SCHOOL","057825010","057825","057","10","DALLAS","S","08 - 12","Y"
"HONORS ACADEMY","METRO SCHOOL","057825009","057825","057","10","DALLAS","E","KG - 08","Y"
"HONORS ACADEMY","PINNACLE SCHOOL","057825001","057825","057","10","DALLAS","B","KG - 12","Y"
"HONORS ACADEMY","UNIVERSITY SCHOOL","057825006","057825","057","10","DALLAS","S","08 - 12","Y"
"HONORS ACADEMY","Y W HIGH SCHOOL","057825007","057825","057","10","DALLAS","S","09 - 12","Y"
"HOOKS ISD","HOOKS EL","019902102","019902","019","08","BOWIE","E","EE - 04","N"
"HOOKS ISD","HOOKS H S","019902002","019902","019","08","BOWIE","S","09 - 12","N"
"HOOKS ISD","HOOKS J H","019902041","019902","019","08","BOWIE","M","05 - 08","N"
"HOUSTON ALTERNATIVE PREPARATORY CH","HOUSTON ALTERNATIVE PREPARATORY C","101851001","101851","101","04","HARRIS","E","PK - 08","Y"
"HOUSTON CAN ACADEMY CHARTER SCHOOL","HOUSTON CAN! ACADEMY CHARTER SCHO","101812001","101812","101","04","HARRIS","S","09 - 12","Y"
"HOUSTON GATEWAY ACADEMY","HOUSTON GATEWAY ACADEMY","101828101","101828","101","04","HARRIS","E","KG - 08","Y"
"HOUSTON HEIGHTS LEARNING ACADEMY I","HOUSTON HEIGHTS LEARNING ACADEMY","101829101","101829","101","04","HARRIS","E","PK - 05","Y"
"HOUSTON ISD","A A MILNE EL","101912299","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","ACCELERATED LEARNING AND TRANSITI","101912341","101912","101","04","HARRIS","B","06 - 12","N"
"HOUSTON ISD","ALCOTT EL","101912102","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","ALLEN EL","101912103","101912","101","04","HARRIS","E","EE - 05","N"
"HOUSTON ISD","ALMEDA EL","101912104","101912","101","04","HARRIS","E","EE - 06","N"
"HOUSTON ISD","ANDERSON EL","101912105","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","ARGYLE EL","101912361","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","ASHFORD EL","101912273","101912","101","04","HARRIS","E","EE - 02","N"
"HOUSTON ISD","ASKEW EL","101912274","101912","101","04","HARRIS","E","PK - 04","N"
"HOUSTON ISD","ATHERTON EL","101912106","101912","101","04","HARRIS","E","EE - 06","N"
"HOUSTON ISD","ATTUCKS MIDDLE","101912041","101912","101","04","HARRIS","M","06 - 08","N"
"HOUSTON ISD","AUSTIN H S","101912001","101912","101","04","HARRIS","S","09 - 12","N"
"HOUSTON ISD","BANNEKER-MCNAIR MATH/SCIENCE ACAD","101912388","101912","101","04","HARRIS","E","PK - 04","N"
"HOUSTON ISD","BARBARA BUSH EL","101912275","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","BARBARA JORDAN H S","101912033","101912","101","04","HARRIS","S","09 - 12","N"
"HOUSTON ISD","BARRICK EL","101912107","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","BASTIAN EL","101912108","101912","101","04","HARRIS","E","EE - 05","N"
"HOUSTON ISD","BELL EL","101912151","101912","101","04","HARRIS","E","PK - 05","N"
"HOUSTON ISD","BELLAIRE H S","101912002","101912","101","04","HARRIS","S","09 - 12","N"
"HOUSTON ISD","BELLFORT ACADEMY","101912360","101912","101","04","HARRIS","E","04 - 05","N"
"HOUSTON ISD","BENAVIDEZ EL","101912295","101912","101","04","HARRIS","E","EE - 05","N"
"HOUSTON ISD","BENBROOK EL","101912268","101912","101","04","HARRIS","E","EE - 05","N"
"HOUSTON ISD","BERRY EL","101912109","101912","101","04","HARRIS","E","EE - 05","N"
