"015907","20","SAN ANTONIO ISD","015907129","CHARLES GRAEBNER EL"
"015907","20","SAN ANTONIO ISD","015907131","ROBERT B GREEN EL"
"015907","20","SAN ANTONIO ISD","015907132","HERFF EL"
"015907","20","SAN ANTONIO ISD","015907134","HIGHLAND HILLS EL"
"015907","20","SAN ANTONIO ISD","015907135","HIGHLAND PARK EL"
"015907","20","SAN ANTONIO ISD","015907136","HILLCREST EL"
"015907","20","SAN ANTONIO ISD","015907137","HIRSCH EL"
"015907","20","SAN ANTONIO ISD","015907139","HUPPERTZ EL"
"015907","20","SAN ANTONIO ISD","015907140","RODRIGUEZ EL"
"015907","20","SAN ANTONIO ISD","015907141","ELOISE JAPHET EL"
"015907","20","SAN ANTONIO ISD","015907143","GEORGE E KELLY EL"
"015907","20","SAN ANTONIO ISD","015907144","SARAH S KING EL"
"015907","20","SAN ANTONIO ISD","015907145","W J KNOX EL"
"015907","20","SAN ANTONIO ISD","015907146","LAMAR EL"
"015907","20","SAN ANTONIO ISD","015907147","BOWDEN EL"
"015907","20","SAN ANTONIO ISD","015907148","MADISON EL"
"015907","20","SAN ANTONIO ISD","015907149","MARGIL EL"
"015907","20","SAN ANTONIO ISD","015907150","MAVERICK EL"
"015907","20","SAN ANTONIO ISD","015907153","DORIE MILLER EL"
"015907","20","SAN ANTONIO ISD","015907155","NEAL EL"
"015907","20","SAN ANTONIO ISD","015907156","NELSON EL"
"015907","20","SAN ANTONIO ISD","015907157","OGDEN EL"
"015907","20","SAN ANTONIO ISD","015907158","PERSHING EL"
"015907","20","SAN ANTONIO ISD","015907159","PFEIFFER EL"
"015907","20","SAN ANTONIO ISD","015907160","RIVERSIDE PARK EL"
"015907","20","SAN ANTONIO ISD","015907161","ROGERS EL"
"015907","20","SAN ANTONIO ISD","015907162","RUIZ EL"
"015907","20","SAN ANTONIO ISD","015907164","SCHENCK EL"
"015907","20","SAN ANTONIO ISD","015907165","SMITH EL"
"015907","20","SAN ANTONIO ISD","015907167","STEELE EL"
"015907","20","SAN ANTONIO ISD","015907168","P F STEWART EL"
"015907","20","SAN ANTONIO ISD","015907169","STORM EL"
"015907","20","SAN ANTONIO ISD","015907170","WM B TRAVIS EL"
"015907","20","SAN ANTONIO ISD","015907171","TYNAN EL"
"015907","20","SAN ANTONIO ISD","015907172","WASHINGTON EL"
"015907","20","SAN ANTONIO ISD","015907173","W W WHITE EL"
"015907","20","SAN ANTONIO ISD","015907174","WILSON EL"
"015907","20","SAN ANTONIO ISD","015907175","WOODLAWN EL"
"015907","20","SAN ANTONIO ISD","015907176","WOODLAWN HILLS EL"
"015907","20","SAN ANTONIO ISD","015907179","HAWTHORNE EL"
"015907","20","SAN ANTONIO ISD","015907180","GONZALES ACHIEVEMENT CTR"
"015907","20","SAN ANTONIO ISD","015907182","HEALY-MURPHY"
"015907","20","SAN ANTONIO ISD","015907183","HOMEBOUND"
"015907","20","SAN ANTONIO ISD","015907184","SANTA ROSA"
"015907","20","SAN ANTONIO ISD","015907185","SOUTHWEST N P I-WOODLAWN"
"015907","20","SAN ANTONIO ISD","015907186","SAN ANTONIO ST HOSPITAL"
"015907","20","SAN ANTONIO ISD","015907191","BOYS TOWN"
"015907","20","SAN ANTONIO ISD","015907192","TAPP-IRVING"
"015907","20","SAN ANTONIO ISD","015907193","SALVATION ARMY"
"015907","20","SAN ANTONIO ISD","015907194","THE BRIDGE"
"015907","20","SAN ANTONIO ISD","015907195","JUVENILE DETENTION CTR"
"015907","20","SAN ANTONIO ISD","015907196","SAN ANTONIO ST SCH"
"015907","20","SAN ANTONIO ISD","015907200","BATTERED WOMEN'S SHELTER"
"015907","20","SAN ANTONIO ISD","015907201","CHILDREN'S SHELTER"
"015907","20","SAN ANTONIO ISD","015907202","SAMM CENTER"
"015907","20","SAN ANTONIO ISD","015907232","BLESSED SACRAMENT"
"015908","20","SOUTH SAN ANTONIO ISD","015908001","SOUTH SAN ANTONIO H S"
"015908","20","SOUTH SAN ANTONIO ISD","015908002","SO SAN ANTONIO H S WEST"
"015908","20","SOUTH SAN ANTONIO ISD","015908038","COMPETENCY BASED H S"
"015908","20","SOUTH SAN ANTONIO ISD","015908039","ALTERNATIVE SCHOOL"
"015908","20","SOUTH SAN ANTONIO ISD","015908041","DWIGHT MIDDLE/SP ED"
"015908","20","SOUTH SAN ANTONIO ISD","015908042","ALAN B SHEPARD MIDDLE"
"015908","20","SOUTH SAN ANTONIO ISD","015908043","ABRAHAM KAZEN MIDDLE"
"015908","20","SOUTH SAN ANTONIO ISD","015908101","ATHENS EL"
"015908","20","SOUTH SAN ANTONIO ISD","015908104","HUTCHINS EL"
"015908","20","SOUTH SAN ANTONIO ISD","015908105","KINDRED EL"
